Interval #,Allocation Site,Resident Pages,Zero Pages,Dirty Pages,Clean Pages,Non-Zero Byte Count,Zero Byte Count,Total Uncompressed Resident Size,Total Uncompressed Dirty Size,Total Uncompressed Clean Size,Total Compressed Resident Size,Total Compressed Dirty Size,Total Compressed Clean Size
23,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
23,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
23,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
23,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
23,495385,1037,48,0,1037,129510.000000,380634.000000,510144.000000,0.000000,329600.000000,130169.000000,0.000000,130169.000000
23,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
23,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
23,7F3D08388D7C,2,0,0,2,6808.000000,1384.000000,8192.000000,0.000000,8192.000000,2817.000000,0.000000,2817.000000
23,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
23,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
23,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
23,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
23,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
23,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
23,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
23,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
23,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
23,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
23,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
23,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
23,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
23,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
23,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
23,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
24,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
24,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
24,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
24,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
24,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
24,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
24,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
24,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
24,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
24,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
24,495385,1037,48,0,1037,134114.000000,376030.000000,510144.000000,0.000000,329600.000000,135228.000000,0.000000,135228.000000
24,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
24,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
24,7F3D08388D7C,2,0,0,2,7178.000000,1014.000000,8192.000000,0.000000,8192.000000,3242.000000,0.000000,3242.000000
24,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
24,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
24,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
24,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
24,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
24,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
24,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
24,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
24,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
24,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
24,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
24,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
24,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
24,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
24,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
24,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
25,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
25,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
25,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
25,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
25,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
25,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
25,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
25,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
25,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
25,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
25,495385,1037,48,0,1037,136523.000000,373621.000000,510144.000000,0.000000,329600.000000,137756.000000,0.000000,137756.000000
25,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
25,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
25,7F3D08388D7C,2,0,0,2,7169.000000,1023.000000,8192.000000,0.000000,8192.000000,3297.000000,0.000000,3297.000000
25,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
25,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
25,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
25,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
25,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
25,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
25,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
25,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
25,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
25,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
25,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
25,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
25,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
25,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
25,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
25,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
26,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
26,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
26,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
26,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
26,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
26,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
26,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
26,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
26,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
26,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
26,495385,1037,48,0,1037,138296.000000,371848.000000,510144.000000,0.000000,329600.000000,139511.000000,0.000000,139511.000000
26,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
26,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
26,7F3D08388D7C,2,0,0,2,7298.000000,894.000000,8192.000000,0.000000,8192.000000,3412.000000,0.000000,3412.000000
26,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
26,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
26,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
26,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
26,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
26,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
26,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
26,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,464.000000,62.000000,402.000000
26,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
26,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
26,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
26,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
26,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
26,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
26,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
26,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
27,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
27,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
27,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
27,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
27,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
27,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
27,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
27,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
27,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
27,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
27,495385,1037,48,0,1037,140063.000000,370081.000000,510144.000000,0.000000,329600.000000,140958.000000,0.000000,140958.000000
27,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
27,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
27,7F3D08388D7C,2,0,0,2,7510.000000,682.000000,8192.000000,0.000000,8192.000000,3593.000000,0.000000,3593.000000
27,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
27,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
27,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
27,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
27,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
27,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
27,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
27,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,464.000000,62.000000,402.000000
27,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
27,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
27,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
27,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
27,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
27,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
27,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
27,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
28,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
28,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
28,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
28,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
28,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
28,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
28,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
28,4CD982,26,0,0,26,22.000000,810.000000,832.000000,0.000000,832.000000,288.000000,0.000000,288.000000
28,4CE972,3,0,0,3,28.000000,68.000000,96.000000,0.000000,96.000000,60.000000,0.000000,60.000000
28,4CD9D8,25,0,0,25,624.000000,976.000000,1600.000000,0.000000,1600.000000,964.000000,0.000000,964.000000
28,495385,1037,48,0,1037,140297.000000,369847.000000,510144.000000,0.000000,329600.000000,140988.000000,0.000000,140988.000000
28,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
28,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
28,7F3D08388D7C,2,0,0,2,7489.000000,703.000000,8192.000000,0.000000,8192.000000,3568.000000,0.000000,3568.000000
28,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
28,4CE9C8,9,0,0,9,180.000000,396.000000,576.000000,0.000000,576.000000,311.000000,0.000000,311.000000
28,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
28,4D0922,30,0,0,30,62.000000,898.000000,960.000000,0.000000,960.000000,391.000000,0.000000,391.000000
28,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
28,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
28,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
28,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
28,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
28,4D0978,31,0,0,31,820.000000,1164.000000,1984.000000,0.000000,1984.000000,1191.000000,0.000000,1191.000000
28,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
28,49582A,673,0,0,673,13053.000000,20483.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
28,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
28,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
28,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
28,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
29,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
29,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
29,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
29,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
29,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
29,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
29,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
29,4CD982,29,0,0,29,66.000000,862.000000,928.000000,0.000000,928.000000,379.000000,0.000000,379.000000
29,4CE972,4,0,0,4,46.000000,82.000000,128.000000,0.000000,128.000000,87.000000,0.000000,87.000000
29,4CD9D8,28,0,0,28,705.000000,1087.000000,1792.000000,0.000000,1792.000000,1093.000000,0.000000,1093.000000
29,495385,1037,48,0,1037,145724.000000,364420.000000,510144.000000,0.000000,329600.000000,146559.000000,0.000000,146559.000000
29,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
29,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
29,7F3D08388D7C,2,0,0,2,7615.000000,577.000000,8192.000000,0.000000,8192.000000,3715.000000,0.000000,3715.000000
29,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
29,4CE9C8,10,0,0,10,204.000000,436.000000,640.000000,0.000000,640.000000,350.000000,0.000000,350.000000
29,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
29,4D0922,31,0,0,31,78.000000,914.000000,992.000000,0.000000,992.000000,421.000000,0.000000,421.000000
29,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
29,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
29,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
29,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
29,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
29,4D0978,32,0,0,32,850.000000,1198.000000,2048.000000,0.000000,2048.000000,1235.000000,0.000000,1235.000000
29,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
29,49582A,673,0,0,673,13054.000000,20482.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
29,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
29,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
29,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
29,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
30,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
30,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
30,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
30,7F3D083897EB,2,0,0,2,283.000000,677.000000,960.000000,0.000000,960.000000,173.000000,0.000000,173.000000
30,4D07CA,7,0,0,7,14.000000,210.000000,224.000000,0.000000,224.000000,94.000000,0.000000,94.000000
30,4D0828,7,0,0,7,186.000000,262.000000,448.000000,0.000000,448.000000,270.000000,0.000000,270.000000
30,4CAE55,18,0,0,18,468.000000,684.000000,1152.000000,0.000000,1152.000000,696.000000,0.000000,696.000000
30,4CD982,29,0,0,29,66.000000,862.000000,928.000000,0.000000,928.000000,378.000000,0.000000,378.000000
30,4CE972,4,0,0,4,46.000000,82.000000,128.000000,0.000000,128.000000,87.000000,0.000000,87.000000
30,4CD9D8,28,0,0,28,705.000000,1087.000000,1792.000000,0.000000,1792.000000,1093.000000,0.000000,1093.000000
30,495385,1037,48,0,1037,151996.000000,358148.000000,510144.000000,0.000000,329600.000000,153293.000000,0.000000,153293.000000
30,4CF16C,12,0,0,12,24.000000,360.000000,384.000000,0.000000,384.000000,150.000000,0.000000,150.000000
30,7F3D0882F454,39,0,0,39,635.000000,1413.000000,2048.000000,0.000000,2048.000000,1227.000000,0.000000,1227.000000
30,7F3D08388D7C,2,0,0,2,7705.000000,487.000000,8192.000000,0.000000,8192.000000,3770.000000,0.000000,3770.000000
30,4CAB3D,1,0,0,1,16.000000,48.000000,64.000000,0.000000,64.000000,31.000000,0.000000,31.000000
30,4CE9C8,10,0,0,10,204.000000,436.000000,640.000000,0.000000,640.000000,350.000000,0.000000,350.000000
30,4CAB57,1,0,0,1,4.000000,28.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
30,4D0922,31,0,0,31,78.000000,914.000000,992.000000,0.000000,992.000000,421.000000,0.000000,421.000000
30,4D053A,6,0,0,6,76.000000,116.000000,192.000000,0.000000,192.000000,138.000000,0.000000,138.000000
30,4CEDDF,1,0,0,1,22.000000,10.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
30,4CF1CF,6,0,0,6,157.000000,227.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
30,4D0D41,15,2,1,14,96.000000,65664.000000,65760.000000,224.000000,57344.000000,465.000000,62.000000,403.000000
30,49542F,133,0,0,133,4852.000000,357100.000000,361952.000000,0.000000,361952.000000,6395.000000,0.000000,6395.000000
30,4D0978,32,0,0,32,850.000000,1198.000000,2048.000000,0.000000,2048.000000,1235.000000,0.000000,1235.000000
30,4D01A8,1,0,0,1,17.000000,15.000000,32.000000,0.000000,32.000000,32.000000,0.000000,32.000000
30,49582A,673,0,0,673,13054.000000,20482.000000,33536.000000,0.000000,33536.000000,22292.000000,0.000000,22292.000000
30,4D0599,6,0,0,6,153.000000,231.000000,384.000000,0.000000,384.000000,232.000000,0.000000,232.000000
30,4CEEB8,7,0,0,7,180.000000,268.000000,448.000000,0.000000,448.000000,261.000000,0.000000,261.000000
30,495525,1,0,0,1,39.000000,57.000000,96.000000,0.000000,96.000000,57.000000,0.000000,57.000000
30,7F3D088518E1,1,0,1,0,94.000000,2.000000,96.000000,96.000000,0.000000,93.000000,93.000000,0.000000
31,4CC464,1,0,0,1,143.000000,81.000000,224.000000,0.000000,224.000000,148.000000,0.000000,148.000000
31,4CBCB5,2,0,0,2,12.000000,52.000000,64.000000,0.000000,64.000000,36.000000,0.000000,36.000000
31,7F3D0882F2A4,2,1,0,2,99.000000,8125.000000,8224.000000,0.000000,4128.000000,128.000000,0.000000,128.000000
31,7F3D0882EADC,7,2,0,7,133.000000,16891.000000,17024.000000,0.000000,12896.000000,276.000000,0.000000,276.000000
