Interval #,Allocation Site,Resident Pages,Zero Pages,Dirty Pages,Clean Pages,Non-Zero Byte Count,Zero Byte Count,Total Uncompressed Resident Size,Total Uncompressed Dirty Size,Total Uncompressed Clean Size,Total Compressed Resident Size,Total Compressed Dirty Size,Total Compressed Clean Size
92,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
92,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
92,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
92,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
92,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
93,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
93,402E7F,256,0,1,255,780914.000000,267662.000000,31798952.000000,4096.000000,1044480.000000,209227.000000,822.000000,208405.000000
93,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
93,7FAD6C443ADC,1025,0,257,768,1442981.000000,2755419.000000,604641496.000000,1052672.000000,3145728.000000,728580.000000,236213.000000,492367.000000
93,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
93,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
93,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
93,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
93,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
94,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
94,402E7F,256,0,1,255,780914.000000,267662.000000,31798952.000000,4096.000000,1044480.000000,209227.000000,822.000000,208405.000000
94,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
94,7FAD6C443ADC,1025,0,257,768,1442981.000000,2755419.000000,604641496.000000,1052672.000000,3145728.000000,728580.000000,236213.000000,492367.000000
94,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
94,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
94,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
94,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
94,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
95,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
95,402E7F,256,0,1,255,780914.000000,267662.000000,31798952.000000,4096.000000,1044480.000000,209227.000000,822.000000,208405.000000
95,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
95,7FAD6C443ADC,1025,0,257,768,1371478.000000,2826922.000000,604641496.000000,1052672.000000,3145728.000000,572233.000000,236213.000000,336020.000000
95,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
95,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
95,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
95,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
95,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
96,40321C,998,0,0,998,11806.000000,20130.000000,31936.000000,0.000000,31936.000000,23945.000000,0.000000,23945.000000
96,402E7F,256,0,1,255,780914.000000,267662.000000,31798952.000000,4096.000000,1044480.000000,209227.000000,822.000000,208405.000000
96,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
96,7FAD6C443ADC,1025,0,257,768,1372459.000000,2825941.000000,604641496.000000,1052672.000000,3145728.000000,564668.000000,236213.000000,328455.000000
96,7FAD6C184D7C,1,0,1,0,38.000000,186.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
96,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
96,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
96,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
96,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
97,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
97,402E7F,256,0,1,255,780914.000000,267662.000000,31793648.000000,4096.000000,1044480.000000,209363.000000,818.000000,208545.000000
97,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
97,7FAD6C443ADC,1025,0,257,768,1443887.000000,2754513.000000,604641496.000000,1052672.000000,3145728.000000,734508.000000,235668.000000,498840.000000
97,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
97,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
97,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
97,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
97,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
98,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
98,402E7F,256,0,1,255,780914.000000,267662.000000,31793648.000000,4096.000000,1044480.000000,209363.000000,818.000000,208545.000000
98,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
98,7FAD6C443ADC,1025,0,257,768,1443887.000000,2754513.000000,604641496.000000,1052672.000000,3145728.000000,734508.000000,235668.000000,498840.000000
98,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
98,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
98,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
98,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
98,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
99,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
99,402E7F,256,0,1,255,780914.000000,267662.000000,31793648.000000,4096.000000,1044480.000000,209363.000000,818.000000,208545.000000
99,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
99,7FAD6C443ADC,1025,0,257,768,1370169.000000,2828231.000000,604641496.000000,1052672.000000,3145728.000000,581484.000000,235668.000000,345816.000000
99,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
99,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
99,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
99,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
99,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
100,40321C,998,0,0,998,11806.000000,20130.000000,31936.000000,0.000000,31936.000000,23945.000000,0.000000,23945.000000
100,402E7F,256,0,1,255,780914.000000,267662.000000,31793648.000000,4096.000000,1044480.000000,209363.000000,818.000000,208545.000000
100,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
100,7FAD6C443ADC,1025,0,257,768,1373329.000000,2825071.000000,604641496.000000,1052672.000000,3145728.000000,564705.000000,235668.000000,329037.000000
100,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,66.000000,66.000000,0.000000
100,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
100,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
100,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
100,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
101,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
101,402E7F,256,0,1,255,780914.000000,267662.000000,31799056.000000,4096.000000,1044480.000000,209265.000000,821.000000,208444.000000
101,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
101,7FAD6C443ADC,1025,0,257,768,1442431.000000,2755969.000000,604641496.000000,1052672.000000,3145728.000000,730061.000000,234500.000000,495561.000000
101,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
101,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
101,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
101,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
101,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
102,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
102,402E7F,256,0,1,255,780914.000000,267662.000000,31799056.000000,4096.000000,1044480.000000,209265.000000,821.000000,208444.000000
102,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
102,7FAD6C443ADC,1025,0,257,768,1546241.000000,2652159.000000,604641496.000000,1052672.000000,3145728.000000,578039.000000,234500.000000,343539.000000
102,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
102,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
102,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
102,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
102,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
103,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
103,402E7F,256,0,1,255,780914.000000,267662.000000,31799056.000000,4096.000000,1044480.000000,209265.000000,821.000000,208444.000000
103,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
103,7FAD6C443ADC,1025,0,257,768,1546823.000000,2651577.000000,604641496.000000,1052672.000000,3145728.000000,558726.000000,234500.000000,324226.000000
103,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
103,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
103,402D7A,1,0,0,1,2.000000,30.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
103,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
103,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
104,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
104,7FAD6C443ADC,1025,0,257,768,1428683.000000,2769717.000000,604641496.000000,1052672.000000,3145728.000000,804426.000000,265977.000000,538449.000000
104,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
104,405449,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
104,40545F,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
104,405475,30,0,1,29,60934.000000,75418.000000,136352.000000,4096.000000,118784.000000,21348.000000,846.000000,20502.000000
105,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
105,402E7F,256,0,1,255,780914.000000,267662.000000,31794112.000000,4096.000000,1044480.000000,209233.000000,820.000000,208413.000000
105,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
105,7FAD6C443ADC,1025,0,257,768,1442497.000000,2755903.000000,604641496.000000,1052672.000000,3145728.000000,724030.000000,231798.000000,492232.000000
105,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
105,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
105,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
105,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
105,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
106,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
106,402E7F,256,0,1,255,780914.000000,267662.000000,31794112.000000,4096.000000,1044480.000000,209233.000000,820.000000,208413.000000
106,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
106,7FAD6C443ADC,1025,0,257,768,1546493.000000,2651907.000000,604641496.000000,1052672.000000,3145728.000000,562877.000000,231798.000000,331079.000000
106,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
106,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
106,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
106,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
106,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
107,40321C,998,0,0,998,11806.000000,20130.000000,31936.000000,0.000000,31936.000000,23945.000000,0.000000,23945.000000
107,402E7F,256,0,1,255,780914.000000,267662.000000,31794112.000000,4096.000000,1044480.000000,209233.000000,820.000000,208413.000000
107,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
107,7FAD6C443ADC,1025,0,257,768,1546750.000000,2651650.000000,604641496.000000,1052672.000000,3145728.000000,555010.000000,231798.000000,323212.000000
107,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
107,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
107,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
107,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
107,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
108,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
108,402E7F,256,0,1,255,780914.000000,267662.000000,31791544.000000,4096.000000,1044480.000000,209318.000000,820.000000,208498.000000
108,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
108,7FAD6C443ADC,1025,0,257,768,1441020.000000,2757380.000000,604641496.000000,1052672.000000,3145728.000000,712738.000000,226819.000000,485919.000000
108,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,66.000000,66.000000,0.000000
108,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
108,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
108,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
108,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
109,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
109,402E7F,256,0,1,255,780914.000000,267662.000000,31791544.000000,4096.000000,1044480.000000,209318.000000,820.000000,208498.000000
109,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
109,7FAD6C443ADC,1025,0,257,768,1441020.000000,2757380.000000,604641496.000000,1052672.000000,3145728.000000,712738.000000,226819.000000,485919.000000
109,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
109,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,13.000000,0.000000,13.000000
109,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
109,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
109,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
110,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
110,402E7F,256,0,1,255,780914.000000,267662.000000,31791544.000000,4096.000000,1044480.000000,209318.000000,820.000000,208498.000000
110,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
110,7FAD6C443ADC,1025,0,257,768,1370183.000000,2828217.000000,604641496.000000,1052672.000000,3145728.000000,557870.000000,226819.000000,331051.000000
110,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
110,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
110,402D7A,1,0,0,1,2.000000,30.000000,32.000000,0.000000,32.000000,12.000000,0.000000,12.000000
110,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
110,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
111,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
111,7FAD6C443ADC,1025,0,257,768,1370184.000000,2828216.000000,604641496.000000,1052672.000000,3145728.000000,557872.000000,226819.000000,331053.000000
111,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
111,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
111,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
111,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
111,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
112,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
112,402E7F,256,0,1,255,780914.000000,267662.000000,31787040.000000,4096.000000,1044480.000000,209591.000000,813.000000,208778.000000
112,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
112,7FAD6C443ADC,1025,0,257,768,1440585.000000,2757815.000000,604641496.000000,1052672.000000,3145728.000000,702997.000000,226689.000000,476308.000000
112,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
112,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
112,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
112,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
112,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
113,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
113,402E7F,256,0,1,255,780914.000000,267662.000000,31787040.000000,4096.000000,1044480.000000,209591.000000,813.000000,208778.000000
113,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
113,7FAD6C443ADC,1025,0,257,768,1551765.000000,2646635.000000,604641496.000000,1052672.000000,3145728.000000,573630.000000,226689.000000,346941.000000
113,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
113,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
113,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
113,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
113,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
114,40321C,998,0,0,998,11806.000000,20130.000000,31936.000000,0.000000,31936.000000,23945.000000,0.000000,23945.000000
114,402E7F,256,0,1,255,780914.000000,267662.000000,31787040.000000,4096.000000,1044480.000000,209591.000000,813.000000,208778.000000
114,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
114,7FAD6C443ADC,1025,0,257,768,1559278.000000,2639122.000000,604641496.000000,1052672.000000,3145728.000000,551301.000000,226689.000000,324612.000000
114,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
114,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
114,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
114,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
114,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
115,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
115,402E7F,256,0,1,255,780914.000000,267662.000000,31792072.000000,4096.000000,1044480.000000,209141.000000,820.000000,208321.000000
115,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
115,7FAD6C443ADC,1025,0,257,768,1439448.000000,2758952.000000,604641496.000000,1052672.000000,3145728.000000,696462.000000,223663.000000,472799.000000
115,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
115,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
115,402D7A,1,0,0,1,0.000000,32.000000,32.000000,0.000000,32.000000,11.000000,0.000000,11.000000
115,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
115,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
116,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
116,402E7F,256,0,1,255,780914.000000,267662.000000,31792072.000000,4096.000000,1044480.000000,209141.000000,820.000000,208321.000000
116,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
116,7FAD6C443ADC,1025,0,257,768,1528048.000000,2670352.000000,604641496.000000,1052672.000000,3145728.000000,581366.000000,223663.000000,357703.000000
116,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
116,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
116,402D7A,1,0,0,1,2.000000,30.000000,32.000000,0.000000,32.000000,12.000000,0.000000,12.000000
116,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
116,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
117,40321C,998,0,0,998,11806.000000,20130.000000,31936.000000,0.000000,31936.000000,23945.000000,0.000000,23945.000000
117,402E7F,256,0,1,255,780914.000000,267662.000000,31792072.000000,4096.000000,1044480.000000,209141.000000,820.000000,208321.000000
117,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
117,7FAD6C443ADC,1025,0,257,768,1543485.000000,2654915.000000,604641496.000000,1052672.000000,3145728.000000,538947.000000,223663.000000,315284.000000
117,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
117,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
117,402D7A,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
117,402D87,1,0,0,1,5.000000,27.000000,32.000000,0.000000,32.000000,17.000000,0.000000,17.000000
117,402D94,1,0,0,1,10.000000,22.000000,32.000000,0.000000,32.000000,24.000000,0.000000,24.000000
118,40321C,999,0,0,999,11818.000000,20150.000000,31968.000000,0.000000,31968.000000,23969.000000,0.000000,23969.000000
118,402E7F,256,0,1,255,780914.000000,267662.000000,31793472.000000,4096.000000,1044480.000000,209418.000000,819.000000,208599.000000
118,7FAD6C4668E1,1,0,0,1,94.000000,2.000000,96.000000,0.000000,96.000000,93.000000,0.000000,93.000000
118,7FAD6C443ADC,1025,0,257,768,1439312.000000,2759088.000000,604641496.000000,1052672.000000,3145728.000000,683915.000000,222988.000000,460927.000000
118,7FAD6C184D7C,1,0,1,0,39.000000,185.000000,224.000000,224.000000,0.000000,65.000000,65.000000,0.000000
118,402D6D,1,0,0,1,3.000000,29.000000,32.000000,0.000000,32.000000,14.000000,0.000000,14.000000
